source,utt,tok_utt,season,episode,sr_number 
Mrs. Green,Of course I am!,"[Of, course, I, am, !]",8,20,6454
Rachel,"Oh mom, I swear I'm not an idiot.","[Oh, mom, ,, I, swear, I, 'm, not, an, idiot, .]",8,20,6455
Rachel,"I've read all kinds of books on pregnancy and giving birth, but I-I just didn't think to read the part about what to do when the baby comes.","[I, 've, read, all, kinds, of, books, on, pregnancy, and, giving, birth, ,, but, I, -, I, just, did, n't, think, to, read, the, part, about, what, to, do, when, the, baby, comes, .]",8,20,6456
Rachel,And-and then guess what?,"[And, -, and, then, guess, what, ?]",8,20,6457
Rachel,The baby's coming and I don't know what to do.,"[The, baby, 's, coming, and, I, do, n't, know, what, to, do, .]",8,20,6458
Rachel,"Oh, can I throw up in my diaper genie?","[Oh, ,, can, I, throw, up, in, my, diaper, genie, ?]",8,20,6459
Mrs. Green,"No. Sweetie, you're gonna be fine.","[No, ., Sweetie, ,, you, 're, gon, na, be, fine, .]",8,20,6460
Rachel,Wait-wait where are you going? Where are you going?,"[Wait, -, wait, where, are, you, going, ?, Where, are, you, going, ?]",8,20,6461
Mrs. Green,I'm going to the bathroom.,"[I, 'm, going, to, the, bathroom, .]",8,20,6462
Rachel,Okay.,"[Okay, .]",8,20,6463
Mrs. Green,Now don't worry! Everything's gonna be okay.,"[Now, do, n't, worry, !, Everything, 's, gon, na, be, okay, .]",8,20,6464
Monica,It,[It],8,20,6465
Ross,Hey!,"[Hey, !]",8,20,6466
Phoebe,Hey! Why are you all red and sweaty?,"[Hey, !, Why, are, you, all, red, and, sweaty, ?]",8,20,6467
Ross,I just Bamboozled Chandler!  Which is not uh sexual thing. That was a quick shower.,"[I, just, Bamboozled, Chandler, !,  , Which, is, not, uh, sexual, thing, ., That, was, a, quick, shower, .]",8,20,6468
Phoebe,Not if you were here.,"[Not, if, you, were, here, .]",8,20,6469
Monica,"Okay, the reason why I asked you guys out to brunch today is because I have been doing some thinking about who should be my maid of honor.","[Okay, ,, the, reason, why, I, asked, you, guys, out, to, brunch, today, is, because, I, have, been, doing, some, thinking, about, who, should, be, my, maid, of, honor, .]",7,6,6470
Rachel,Oh my God! This is it!   I really hope it's you!,"[Oh, my, God, !, This, is, it, !,   , I, really, hope, it, 's, you, !]",7,6,6471
Phoebe,I hope it's you.,"[I, hope, it, 's, you, .]",7,6,6472
Rachel,Me too!,"[Me, too, !]",7,6,6473
Monica,"First of all um, I love you both so much and you're both so important to me","[First, of, all, um, ,, I, love, you, both, so, much, and, you, 're, both, so, important, to, me]",7,6,6474
Rachel,"Okay, bla-bla-bla-bla!! Who is it?!","[Okay, ,, bla, -, bla, -, bla, -, bla, !, !, Who, is, it, ?, !]",7,6,6475
Monica,"Well umm, I was thinking that maybe we could come up with a system where we trade off being maid of honor for each other.","[Well, umm, ,, I, was, thinking, that, maybe, we, could, come, up, with, a, system, where, we, trade, off, being, maid, of, honor, for, each, other, .]",7,6,6476
Monica,"Like hypothetically, if Phoebe were mine","[Like, hypothetically, ,, if, Phoebe, were, mine]",7,6,6477
Phoebe,Yes!!! Oh!!,"[Yes, !, !, !, Oh, !, !]",7,6,6478
Rachel,Hypothetically!,"[Hypothetically, !]",7,6,6479
Phoebe,Still.,"[Still, .]",7,6,6480
Monica,If Phoebe were my maid of honor,"[If, Phoebe, were, my, maid, of, honor]",7,6,6481
Monica,"Rachel would be Phoebe's, I would be Rachel's, that way we all get to do it once and no one would get upset.","[Rachel, would, be, Phoebe, 's, ,, I, would, be, Rachel, 's, ,, that, way, we, all, get, to, do, it, once, and, no, one, would, get, upset, .]",7,6,6483
Rachel,Yeah that's actually a pretty good idea.,"[Yeah, that, 's, actually, a, pretty, good, idea, .]",7,6,6484
Phoebe,"Yeah, I'll do that. So who gets to be yours?","[Yeah, ,, I, 'll, do, that, ., So, who, gets, to, be, yours, ?]",7,6,6485
Monica,"Well that's the best part. Umm,","[Well, that, 's, the, best, part, ., Umm, ,]",7,6,6486
Phoebe,Wh-why is that the best part?,"[Wh, -, why, is, that, the, best, part, ?]",7,6,6487
Monica,Because then I don't have to!,"[Because, then, I, do, n't, have, to, !]",7,6,6488
Rachel,Well of,"[Well, of]",7,6,6489
Monica,I'm really not deciding!,"[I, 'm, really, not, deciding, !]",7,6,6490
Rachel,Fine!,"[Fine, !]",7,6,6491
Phoebe,"Aww, and good luck to you too!  What a nice lady!","[Aww, ,, and, good, luck, to, you, too, !,  , What, a, nice, lady, !]",7,6,6493
Chandler,"If you wanna give Joey a Christmas present that disrupts the entire building, why not get him something a little bit more subtle, like a wrecking ball, or a phial of small pox to release in the hallway?","[If, you, wanna, give, Joey, a, Christmas, present, that, disrupts, the, entire, building, ,, why, not, get, him, something, a, little, bit, more, subtle, ,, like, a, wrecking, ball, ,, or, a, phial, of, small, pox, to, release, in, the, hallway, ?]",7,19,6494
Monica,It's not just the drum noise.,"[It, 's, not, just, the, drum, noise, .]",7,10,6495
Monica,"Every five minutes, Joey throws his sticks in the air, and I have to hear, ""Oh my eye!","[Every, five, minutes, ,, Joey, throws, his, sticks, in, the, air, ,, and, I, have, to, hear, ,, "", Oh, my, eye, !]",7,10,6496
Monica,"Oh god, my eye!""","[Oh, god, ,, my, eye, !, ""]",7,10,6497
Monica,"I mean, it is so annoying.","[I, mean, ,, it, is, so, annoying, .]",7,10,6498
Phoebe,"Yes, thank you. You see, this is how normal people are supposed to react to drums.","[Yes, ,, thank, you, ., You, see, ,, this, is, how, normal, people, are, supposed, to, react, to, drums, .]",7,10,6499
Monica,"Phoebe, you got Joey drums to annoy Rachel, so she wouldn't wanna live there anymore?","[Phoebe, ,, you, got, Joey, drums, to, annoy, Rachel, ,, so, she, would, n't, wanna, live, there, anymore, ?]",7,10,6500
Phoebe,Maybe on some level.,"[Maybe, on, some, level, .]",7,10,6501
Rachel,Joey? Could you get that?  What are you doing here? I thought you were in your room?,"[Joey, ?, Could, you, get, that, ?,  , What, are, you, doing, here, ?, I, thought, you, were, in, your, room, ?]",8,12,6502
Joey,"No, I'm picking you up for our date. These are for you.","[No, ,, I, 'm, picking, you, up, for, our, date, ., These, are, for, you, .]",8,12,6503
Rachel,"Ohh, Lilies. Joey, they're my favorite. Thank you.","[Ohh, ,, Lilies, ., Joey, ,, they, 're, my, favorite, ., Thank, you, .]",8,12,6504
Joey,"And, a brownie!","[And, ,, a, brownie, !]",8,12,6505
Joey,"Well, half a brownie.","[Well, ,, half, a, brownie, .]",8,12,6506
Joey,"Actually, it's just bag.","[Actually, ,, it, 's, just, bag, .]",8,12,6507
Joey,It's been a long walk from the flower shop and I was startin' to feel faint so,"[It, 's, been, a, long, walk, from, the, flower, shop, and, I, was, startin, ', to, feel, faint, so]",8,12,6508
Rachel,Oh man!,"[Oh, man, !]",8,12,6509
Rachel,This is so great!,"[This, is, so, great, !]",8,12,6510
Rachel,I actually feel like I'm going on a real date!,"[I, actually, feel, like, I, 'm, going, on, a, real, date, !]",8,12,6511
Rachel,"Although, I have a hint of morning sickness, and I'm wearing underwear that goes up to about......there.","[Although, ,, I, have, a, hint, of, morning, sickness, ,, and, I, 'm, wearing, underwear, that, goes, up, to, about, ......, there, .]",8,12,6512
Joey,"Hey come on now, this is a real date.","[Hey, come, on, now, ,, this, is, a, real, date, .]",8,12,6513
Joey,"Uh, so...nice place you got here.","[Uh, ,, so, ..., nice, place, you, got, here, .]",8,12,6514
Joey,"Foosball, huh?","[Foosball, ,, huh, ?]",8,12,6515
Joey,Pizza box.,"[Pizza, box, .]",8,12,6516
Joey,"Oh, a subscription to","[Oh, ,, a, subscription, to]",8,12,6517
Rachel,"Yeah, actually that's my roommate's.","[Yeah, ,, actually, that, 's, my, roommate, 's, .]",8,12,6518
Joey,I would like to meet him. He sounds like a stand up guy.,"[I, would, like, to, meet, him, ., He, sounds, like, a, stand, up, guy, .]",8,12,6519
Rachel,"Ah yes, but he's very protective of me so you'd better watch yourself.","[Ah, yes, ,, but, he, 's, very, protective, of, me, so, you, 'd, better, watch, yourself, .]",8,12,6520
Joey,"Ah... Hey, so this roommate of yours...is he good looking?","[Ah, ..., Hey, ,, so, this, roommate, of, yours, ..., is, he, good, looking, ?]",8,12,6521
Rachel,Hm-mmm,"[Hm, -, mmm]",8,12,6522
Joey,"Oh yeah, it must be tough to keep your hands of him, huh?","[Oh, yeah, ,, it, must, be, tough, to, keep, your, hands, of, him, ,, huh, ?]",8,12,6523
Rachel,"Yeah, but I'm pretty sure he's gay.","[Yeah, ,, but, I, 'm, pretty, sure, he, 's, gay, .]",8,12,6524
Joey,"No-no-no-no, he's not! No! Why are you trying to ruin the game? Come on!","[No, -, no, -, no, -, no, ,, he, 's, not, !, No, !, Why, are, you, trying, to, ruin, the, game, ?, Come, on, !]",8,12,6525
Rachel,Can you believe what a jerk Ross was being?,"[Can, you, believe, what, a, jerk, Ross, was, being, ?]",1,18,6526
Monica,"Yeah, I know. He can get really competitive.","[Yeah, ,, I, know, ., He, can, get, really, competitive, .]",1,18,6527
Phoebe,"Ha. Ha, ha.","[Ha, ., Ha, ,, ha, .]",1,18,6528
Monica,What?,"[What, ?]",1,18,6529
Phoebe,"Oh, hello, kettle? This is Monica. You're black.","[Oh, ,, hello, ,, kettle, ?, This, is, Monica, ., You, 're, black, .]",1,18,6530
Monica,Please! I am not as bad as Ross.,"[Please, !, I, am, not, as, bad, as, Ross, .]",1,18,6531
Rachel,"Oh, I beg to differ. The","[Oh, ,, I, beg, to, differ, ., The]",1,18,6532
Monica,That was,"[That, was]",1,18,6533
Rachel,Oooooh.  : Oh! I got an interview! I got an interview!,"[Oooooh, .,  , :, Oh, !, I, got, an, interview, !, I, got, an, interview, !]",1,18,6534
Ross,"Well, not playing raquetball!","[Well, ,, not, playing, raquetball, !]",1,11,6535
Joey,He forgot to leave his grip size!,"[He, forgot, to, leave, his, grip, size, !]",1,11,6536
Ross,He didn't get the goggles!,"[He, did, n't, get, the, goggles, !]",1,11,6537
Rachel,"Well,sounds like you two have issues.","[Well, ,, sounds, like, you, two, have, issues, .]",1,11,6538
Rachel,"Goodbye, baby.","[Goodbye, ,, baby, .]",1,11,6539
Paolo,"Ciao, bela.","[Ciao, ,, bela, .]",1,11,6540
Ross,Do they wait for me to do this?,"[Do, they, wait, for, me, to, do, this, ?]",1,11,6541
Joey,So are you gonna tell him?,"[So, are, you, gon, na, tell, him, ?]",1,11,6542
Ross,Why would I tell him?,"[Why, would, I, tell, him, ?]",1,11,6543
Joey,"How about 'cause if you don't, his mother might.","[How, about, 'cause, if, you, do, n't, ,, his, mother, might, .]",1,11,6544
Monica,What are you guys doing here?,"[What, are, you, guys, doing, here, ?]",1,11,6546
Joey,Uhhhh.... he's not even wearing a jockstrap!,"[Uhhhh, ...., he, 's, not, even, wearing, a, jockstrap, !]",1,11,6547
Monica,...What did I ask?,"[..., What, did, I, ask, ?]",1,11,6548
Rachel,God. I feel violated.,"[God, ., I, feel, violated, .]",1,6,6549
Monica,"Did anybody else feel they just wanted to peel the skin off their body, to have something else to do?","[Did, anybody, else, feel, they, just, wanted, to, peel, the, skin, off, their, body, ,, to, have, something, else, to, do, ?]",1,6,6550
Chandler,"Ross, ten o'clock.","[Ross, ,, ten, o'clock, .]",1,6,6551
Ross,Is it? Feels like two.,"[Is, it, ?, Feels, like, two, .]",1,6,6552
Chandler,"No,","[No, ,]",1,6,6553
Chandler,"There's a beautiful woman at eight, nine, ten o'clock!","[There, 's, a, beautiful, woman, at, eight, ,, nine, ,, ten, o'clock, !]",1,6,6555
Ross,Oh. Hel-lo!,"[Oh, ., Hel, -, lo, !]",1,6,6556
Chandler,"She's amazing! She makes the women that I dream about look like short, fat, bald men!","[She, 's, amazing, !, She, makes, the, women, that, I, dream, about, look, like, short, ,, fat, ,, bald, men, !]",1,6,6557
Monica,"Well, go over to her! She's not with anyone.","[Well, ,, go, over, to, her, !, She, 's, not, with, anyone, .]",1,6,6558
Chandler,"Oh yeah, and what would my opening line be? 'Excuse me. Blarrglarrghh.'","[Oh, yeah, ,, and, what, would, my, opening, line, be, ?, ', Excuse, me, ., Blarrglarrghh, ., ']",1,6,6559
Rachel,"Oh, c'mon. She's a person, you can do it!","[Oh, ,, c'mon, ., She, 's, a, person, ,, you, can, do, it, !]",1,6,6560
Chandler,"Oh please, could she","[Oh, please, ,, could, she]",1,6,6561
Ross,He could never get a woman like that in a million years.,"[He, could, never, get, a, woman, like, that, in, a, million, years, .]",1,6,6562
Phoebe,"Oh, oh, but y'know, you always see these really beautiful women with these really nothing guys, you could be one of those guys.","[Oh, ,, oh, ,, but, y'know, ,, you, always, see, these, really, beautiful, women, with, these, really, nothing, guys, ,, you, could, be, one, of, those, guys, .]",1,6,6564
Monica,You could do that!,"[You, could, do, that, !]",1,6,6565
Chandler,You think?,"[You, think, ?]",1,6,6566
Chandler,"OK, that's enough of the view. Check this out, look at this. Sit down, sit down.","[OK, ,, that, 's, enough, of, the, view, ., Check, this, out, ,, look, at, this, ., Sit, down, ,, sit, down, .]",1,15,6567
Phoebe,OK.,"[OK, .]",1,15,6568
Chandler,"This is great!  Helen, could you come in here for a moment?","[This, is, great, !,  , Helen, ,, could, you, come, in, here, for, a, moment, ?]",1,15,6569
Chandler,"Thank you Helen, that'll be all.","[Thank, you, Helen, ,, that, 'll, be, all, .]",1,15,6570
Chandler,"Last time I do that, I promise.","[Last, time, I, do, that, ,, I, promise, .]",1,15,6571
Chandler,"I am so, so, so, so sorry!","[I, am, so, ,, so, ,, so, ,, so, sorry, !]",6,17,6572
Monica,Uh-huh.,"[Uh, -, huh, .]",6,17,6573
Chandler,"And I will cook anything you want in here , and do anything in there!","[And, I, will, cook, anything, you, want, in, here, ,, and, do, anything, in, there, !]",6,17,6574
Monica,"Yeah you will!  And, are you kiddin' me?!","[Yeah, you, will, !,  , And, ,, are, you, kiddin, ', me, ?, !]",6,17,6575
Chandler,"Come on Monica, it's our Valentine's Day. Please? Please-please, please?","[Come, on, Monica, ,, it, 's, our, Valentine, 's, Day, ., Please, ?, Please, -, please, ,, please, ?]",6,17,6576
Monica,Okay.,"[Okay, .]",6,17,6577
Chandler,Okay.,"[Okay, .]",6,17,6578
Chandler,"So, are we going in there?","[So, ,, are, we, going, in, there, ?]",6,17,6579
Monica,I am!!,"[I, am, !, !]",6,17,6580
Ross,Wow!,"[Wow, !]",6,18,6581
Ross,It actually is in the handbook.,"[It, actually, is, in, the, handbook, .]",6,18,6582
Ross,I can't date you or have a hot plate in my office.,"[I, ca, n't, date, you, or, have, a, hot, plate, in, my, office, .]",6,18,6583
Ross,I can't believe we have to stop seeing each other.,"[I, ca, n't, believe, we, have, to, stop, seeing, each, other, .]",6,18,6584
Elizabeth,For what it's worth I did appreciate you standing up for me. It felt really nice. It kinda made me like you even more.,"[For, what, it, 's, worth, I, did, appreciate, you, standing, up, for, me, ., It, felt, really, nice, ., It, kinda, made, me, like, you, even, more, .]",6,18,6585
Ross,"I know, I know I really like you too. But we-we can't date. It's against the rules. It's forbidden.","[I, know, ,, I, know, I, really, like, you, too, ., But, we, -, we, ca, n't, date, ., It, 's, against, the, rules, ., It, 's, forbidden, .]",6,18,6586
Elizabeth,Wow!,"[Wow, !]",6,18,6587
Ross,What?,"[What, ?]",6,18,6588
Elizabeth,"Just hearing you describe it as forbidden, it's really hot.","[Just, hearing, you, describe, it, as, forbidden, ,, it, 's, really, hot, .]",6,18,6589
Ross,Really?,"[Really, ?]",6,18,6590
Elizabeth,Yeah.,"[Yeah, .]",6,18,6591
Ross,"Well I-I-I don't care how hot it is it's-it's uh, it's wrong.","[Well, I, -, I, -, I, do, n't, care, how, hot, it, is, it's, -, it, 's, uh, ,, it, 's, wrong, .]",6,18,6592
Elizabeth,Stop it!,"[Stop, it, !]",6,18,6593
Ross,No! No! It's wrong! It's-it's-it's naughty. It's taboo.,"[No, !, No, !, It, 's, wrong, !, It's, -, it's, -, it, 's, naughty, ., It, 's, taboo, .]",6,18,6594
Elizabeth,Shut the book!,"[Shut, the, book, !]",6,18,6595
Ross,Let's also get a hot plate!,"[Let, 's, also, get, a, hot, plate, !]",6,18,6596
Monica,"Rach, you're in a great place in your life. Come on, you've got a great job! Good friends","[Rach, ,, you, 're, in, a, great, place, in, your, life, ., Come, on, ,, you, 've, got, a, great, job, !, Good, friends]",7,14,6597
Monica,Yeah! So-so when are you getting married?,"[Yeah, !, So, -, so, when, are, you, getting, married, ?]",7,17,6598
Megan,"Oh I'm not, I just like to try these on.","[Oh, I, 'm, not, ,, I, just, like, to, try, these, on, .]",7,17,6599
Rachel,I do the same thing.,"[I, do, the, same, thing, .]",7,17,6600
